"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"312","18F","10F",0,21,41,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"313","10A","10F",3,192,41,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"314","15B/C","10F",0,320,41,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"315","33D","10F",0,11,41,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"316","24A","10F",0,9,41,0,"0","1","0","0","0","0","0","1","1","0","0","1"
"317","34","10F",0,204,41,0,"0","2","1","0","0","0","0","2","0","0","0","1"
"318","9A","10F",0,33,41,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"319","35C","10F",0,41,41,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"320","28F","10F",0,24,41,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"321","33F","10F",0,110,41,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"322","19F","10F",0,1199,41,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"323","7A","10F",0,7,41,0,"0","2","1","1","0","1","0","1","0","0","0","2"
"324","11D","10F",0,2,41,0,"0","2","1","0","0","0","1","1","0","0","0","2"
"325","42","10F",0,10,41,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"326","32A","10F",0,10,41,0,"0","1","1","0","0","1","0","1","1","0","0","1"
"327","8","10F",0,180,41,0,"1","2","1","0","0","0","0","1","0","0","0","1"
"328","19A","10F",0,1132,41,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"329","9V","10F",0,258,41,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"330","16F","10F",0,229,41,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"331","32F","10F",0,6,41,0,"0","1","1","0","0","1","0","1","1","0","0","1"
"332","27","10F",1,13,41,0,"0","2","1","1","0","1","0","1","1","0","0","2"
"333","11A","10F",0,240,41,0,"0","2","1","0","0","0","1","1","0","0","0","1"
"334","31","10F",0,75,41,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"335","46","10F",0,8,41,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"336","13","10F",0,112,41,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"337","33B","10F",0,20,41,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"338","29","10F",0,55,41,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"339","12F","10F",0,114,41,0,"0","2","1","0","0","0","0","1","0","1","0","2"
"340","15F","10F",0,21,41,0,"0","2","1","1","0","0","0","1","1","0","0","2"
"341","18C","10F",0,306,41,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"342","33A","10F",0,14,41,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"343","6E","10F",0,84,41,0,"0","1","0","0","0","0","0","1","0","0","0","1"
"344","5","10F",0,73,41,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"345","25F","10F",0,12,41,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"346","2","10F",0,25,41,0,"1","1","1","0","0","1","0","1","0","0","0","1"
"347","19B","10F",0,33,41,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"348","19C","10F",0,10,41,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"349","33C","10F",0,13,41,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"350","10F","10F",0,41,41,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"351","11C","11A",0,9,240,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"352","6F","11A",0,2,240,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"353","35F","11A",2,113,240,0,"0","2","1","0","2","0","1","1","0","0","0","0"
"354","33C","11A",0,13,240,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"355","5","11A",0,73,240,0,"1","1","2","0","2","0","1","0","0","1","0","1"
"356","31","11A",1,75,240,0,"1","2","1","0","2","1","1","0","0","0","0","0"
"357","19F","11A",6,1199,240,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"358","1","11A",1,240,240,0,"0","1","1","0","2","0","1","0","0","0","0","0"
"359","9N","11A",1,136,240,0,"1","1","2","1","2","0","1","0","0","0","1","1"
"360","18F","11A",0,21,240,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"361","6B","11A",3,1168,240,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"362","22F","11A",1,194,240,0,"1","2","2","0","2","1","1","0","0","0","0","0"
"363","8","11A",3,180,240,0,"1","2","2","0","2","0","1","0","0","0","0","0"
"364","16F","11A",2,229,240,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"365","33B","11A",1,20,240,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"366","6A","11A",2,979,240,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"367","11A","11A",0,240,240,1,"0","2","2","0","2","0","2","0","0","0","0","0"
"368","10B","11A",0,27,240,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"369","13","11A",1,112,240,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"370","27","11A",0,13,240,0,"0","2","2","1","2","1","1","0","1","0","0","1"
"371","10C","11A",0,4,240,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"372","29","11A",0,55,240,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"373","24A","11A",0,9,240,0,"0","1","1","0","2","0","1","0","1","0","0","0"
"374","17F","11A",0,127,240,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"375","33A","11A",3,14,240,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"376","4","11A",1,284,240,0,"0","2","1","0","2","0","1","0","0","1","1","1"
"377","9L","11A",0,34,240,0,"1","2","2","1","2","0","1","0","0","0","1","1"
"378","15B/C","11A",4,320,240,0,"0","2","2","1","2","0","2","0","0","0","0","1"
"379","28F","11A",0,24,240,0,"0","1","2","0","2","1","2","0","1","0","0","0"
"380","11D","11A",1,2,240,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"381","19B","11A",0,33,240,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"382","25F","11A",0,12,240,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"383","28A","11A",0,15,240,0,"0","1","1","0","2","0","1","0","1","0","0","0"
"384","32F","11A",0,6,240,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"385","9A","11A",2,33,240,0,"1","2","2","0","2","0","1","0","0","0","1","1"
"386","35A","11A",2,32,240,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"387","11B","11A",1,15,240,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"388","7F","11A",2,176,240,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"389","18A","11A",1,40,240,0,"0","2","2","1","2","1","2","0","0","0","0","1"
"390","24F","11A",0,69,240,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"391","10F","11A",0,41,240,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"392","33D","11A",0,11,240,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"393","9V","11A",8,258,240,0,"1","2","2","0","2","0","1","0","0","0","1","1"
"394","12A","11A",0,14,240,0,"0","1","2","1","2","0","1","0","0","1","0","1"
"395","23F","11A",2,810,240,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"396","33F","11A",3,110,240,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"397","35B","11A",2,228,240,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"398","15F","11A",2,21,240,0,"0","2","2","1","2","0","1","0","1","0","0","1"
"399","19A","11A",9,1132,240,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"400","11E","11A",1,1,240,1,"0","2","2","0","2","0","2","0","0","0","0","0"
"401","46","11A",0,8,240,0,"0","2","1","1","2","0","1","0","0","1","0","1"
"402","20B","11A",0,2,240,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"403","3","11A",4,382,240,0,"1","1","2","0","2","0","1","0","0","0","0","0"
"404","37","11A",0,27,240,0,"0","1","2","0","2","0","1","0","0","0","0","0"
"405","35C","11A",0,41,240,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"406","10A","11A",1,192,240,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"407","6G","11A",0,1,240,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"408","14","11A",5,808,240,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"409","18B","11A",0,21,240,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"410","15A","11A",3,285,240,0,"0","2","2","1","2","0","2","0","0","0","0","1"
"411","7A","11A",0,7,240,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"412","2","11A",0,25,240,0,"1","1","2","0","2","1","1","0","0","0","0","0"
"413","6E","11A",0,84,240,0,"0","1","1","0","2","0","1","0","0","0","0","0"
"414","32A","11A",0,10,240,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"415","34","11A",0,204,240,0,"0","2","2","0","2","0","1","1","0","0","0","0"
"416","12F","11A",1,114,240,0,"0","2","2","0","2","0","1","0","0","1","0","1"
"417","42","11A",0,10,240,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"418","21","11A",0,116,240,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"419","18C","11A",2,306,240,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"420","19C","11A",0,10,240,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"421","18B","11B",0,21,15,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"422","6E","11B",0,84,15,0,"0","1","1","1","2","0","0","1","0","0","0","1"
"423","11C","11B",2,9,15,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"424","6G","11B",0,1,15,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"425","17F","11B",0,127,15,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"426","8","11B",0,180,15,0,"1","2","2","1","2","0","0","1","0","0","0","1"
"427","18C","11B",0,306,15,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"428","3","11B",0,382,15,0,"1","1","2","1","2","0","0","1","0","0","0","1"
"429","42","11B",0,10,15,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"430","21","11B",0,116,15,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"431","7F","11B",1,176,15,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"432","9A","11B",0,33,15,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"433","20B","11B",0,2,15,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"434","11D","11B",0,2,15,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"435","19C","11B",0,10,15,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"436","18A","11B",0,40,15,0,"0","2","2","2","2","1","1","1","0","0","0","2"
"437","16F","11B",0,229,15,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"438","2","11B",0,25,15,0,"1","1","2","1","2","1","0","1","0","0","0","1"
"439","1","11B",1,240,15,0,"0","1","1","1","2","0","0","1","0","0","0","1"
"440","10C","11B",0,4,15,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"441","33B","11B",1,20,15,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"442","29","11B",0,55,15,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"443","9V","11B",1,258,15,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"444","15B/C","11B",0,320,15,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"445","6A","11B",0,979,15,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"446","10F","11B",0,41,15,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"447","32F","11B",0,6,15,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"448","12F","11B",0,114,15,0,"0","2","2","1","2","0","0","1","0","1","0","2"
"449","15F","11B",0,21,15,0,"0","2","2","2","2","0","0","1","1","0","0","2"
"450","35F","11B",0,113,15,0,"0","2","1","1","2","0","0","2","0","0","0","1"
"451","9N","11B",0,136,15,0,"1","1","2","2","2","0","0","1","0","0","1","2"
"452","18F","11B",0,21,15,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"453","15A","11B",0,285,15,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"454","11E","11B",0,1,15,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"455","14","11B",2,808,15,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"456","5","11B",0,73,15,0,"1","1","2","1","2","0","0","1","0","1","0","2"
"457","33C","11B",0,13,15,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"458","19A","11B",0,1132,15,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"459","19B","11B",0,33,15,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"460","22F","11B",0,194,15,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"461","11A","11B",1,240,15,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"462","4","11B",1,284,15,0,"0","2","1","1","2","0","0","1","0","1","1","2"
"463","35A","11B",0,32,15,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"464","34","11B",0,204,15,0,"0","2","2","1","2","0","0","2","0","0","0","1"
"465","13","11B",0,112,15,0,"0","2","2","2","2","0","0","2","0","0","0","2"
"466","46","11B",0,8,15,0,"0","2","1","2","2","0","0","1","0","1","0","2"
"467","11B","11B",0,15,15,1,"0","2","2","2","2","0","0","2","0","0","0","2"
"468","24A","11B",0,9,15,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"469","32A","11B",0,10,15,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"470","28A","11B",0,15,15,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"471","24F","11B",0,69,15,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"472","23F","11B",0,810,15,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"473","35B","11B",0,228,15,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"474","12A","11B",0,14,15,0,"0","1","2","2","2","0","0","1","0","1","0","2"
"475","33A","11B",0,14,15,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"476","31","11B",0,75,15,0,"1","2","1","1","2","1","0","1","0","0","0","1"
"477","6B","11B",1,1168,15,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"478","9L","11B",0,34,15,0,"1","2","2","2","2","0","0","1","0","0","1","2"
"479","35C","11B",0,41,15,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"480","37","11B",0,27,15,0,"0","1","2","1","2","0","0","1","0","0","0","1"
"481","7A","11B",0,7,15,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"482","33F","11B",0,110,15,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"483","27","11B",0,13,15,0,"0","2","2","2","2","1","0","1","1","0","0","2"
"484","6F","11B",0,2,15,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"485","19F","11B",1,1199,15,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"486","28F","11B",0,24,15,0,"0","1","2","1","2","1","1","1","1","0","0","1"
"487","33D","11B",1,11,15,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"488","25F","11B",0,12,15,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"489","10B","11B",0,27,15,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"490","10A","11B",0,192,15,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"491","11D","11C",0,2,9,1,"0","2","2","0","2","0","2","0","0","0","0","2"
"492","7A","11C",0,7,9,0,"0","2","2","1","2","1","1","0","0","0","0","2"
"493","19C","11C",0,10,9,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"494","6G","11C",0,1,9,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"495","33A","11C",0,14,9,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"496","5","11C",0,73,9,0,"1","1","2","0","2","0","1","0","0","1","0","2"
"497","16F","11C",0,229,9,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"498","19B","11C",0,33,9,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"499","11B","11C",2,15,9,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"500","35B","11C",0,228,9,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"501","24F","11C",0,69,9,0,"0","1","2","0","2","1","1","1","0","0","0","1"
"502","9L","11C",0,34,9,0,"1","2","2","1","2","0","1","0","0","0","1","2"
"503","6B","11C",0,1168,9,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"504","6F","11C",0,2,9,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"505","23F","11C",0,810,9,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"506","28A","11C",0,15,9,0,"0","1","1","0","2","0","1","0","1","0","0","1"
"507","35A","11C",0,32,9,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"508","7F","11C",0,176,9,0,"0","2","2","1","2","1","1","0","0","0","0","2"
"509","18F","11C",0,21,9,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"510","10A","11C",0,192,9,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"511","12A","11C",0,14,9,0,"0","1","2","1","2","0","1","0","0","1","0","2"
"512","2","11C",0,25,9,0,"1","1","2","0","2","1","1","0","0","0","0","1"
"513","11E","11C",0,1,9,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"514","9A","11C",0,33,9,0,"1","2","2","0","2","0","1","0","0","0","1","2"
"515","6E","11C",0,84,9,0,"0","1","1","0","2","0","1","0","0","0","0","1"
"516","24A","11C",0,9,9,0,"0","1","1","0","2","0","1","0","1","0","0","1"
"517","29","11C",0,55,9,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"518","9V","11C",1,258,9,0,"1","2","2","0","2","0","1","0","0","0","1","2"
"519","11A","11C",0,240,9,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"520","15B/C","11C",0,320,9,0,"0","2","2","1","2","0","2","0","0","0","0","2"
"521","15A","11C",0,285,9,0,"0","2","2","1","2","0","2","0","0","0","0","2"
"522","22F","11C",0,194,9,0,"1","2","2","0","2","1","1","0","0","0","0","1"
"523","32F","11C",0,6,9,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"524","3","11C",0,382,9,0,"1","1","2","0","2","0","1","0","0","0","0","1"
"525","28F","11C",0,24,9,0,"0","1","2","0","2","1","2","0","1","0","0","1"
"526","34","11C",0,204,9,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"527","18B","11C",0,21,9,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"528","37","11C",0,27,9,0,"0","1","2","0","2","0","1","0","0","0","0","1"
"529","33F","11C",0,110,9,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"530","1","11C",0,240,9,0,"0","1","1","0","2","0","1","0","0","0","0","1"
"531","18A","11C",0,40,9,0,"0","2","2","1","2","1","2","0","0","0","0","2"
"532","6A","11C",0,979,9,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"533","35C","11C",0,41,9,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"534","8","11C",0,180,9,0,"1","2","2","0","2","0","1","0","0","0","0","1"
"535","10C","11C",0,4,9,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"536","9N","11C",0,136,9,0,"1","1","2","1","2","0","1","0","0","0","1","2"
"537","12F","11C",0,114,9,0,"0","2","2","0","2","0","1","0","0","1","0","2"
"538","17F","11C",0,127,9,0,"0","2","2","0","2","1","1","0","0","0","0","1"
"539","14","11C",1,808,9,0,"0","2","2","1","2","0","1","0","0","0","0","2"
"540","21","11C",0,116,9,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"541","33D","11C",0,11,9,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"542","27","11C",0,13,9,0,"0","2","2","1","2","1","1","0","1","0","0","2"
"543","10B","11C",0,27,9,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"544","11C","11C",0,9,9,1,"0","2","2","0","2","0","2","0","0","0","0","2"
"545","35F","11C",0,113,9,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"546","33C","11C",0,13,9,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"547","42","11C",0,10,9,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"548","19F","11C",0,1199,9,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"549","32A","11C",0,10,9,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"550","46","11C",0,8,9,0,"0","2","1","1","2","0","1","0","0","1","0","2"
"551","10F","11C",0,41,9,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"552","13","11C",0,112,9,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"553","31","11C",0,75,9,0,"1","2","1","0","2","1","1","0","0","0","0","1"
"554","15F","11C",0,21,9,0,"0","2","2","1","2","0","1","0","1","0","0","2"
"555","20B","11C",0,2,9,0,"0","2","2","1","2","0","1","0","0","0","0","2"
"556","33B","11C",0,20,9,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"557","25F","11C",0,12,9,0,"0","1","2","0","2","1","1","1","0","0","0","1"
"558","18C","11C",0,306,9,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"559","4","11C",0,284,9,0,"0","2","1","0","2","0","1","0","0","1","1","2"
"560","19A","11C",0,1132,9,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"561","6A","11D",0,979,2,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"562","6F","11D",0,2,2,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"563","33D","11D",0,11,2,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"564","18C","11D",0,306,2,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"565","16F","11D",0,229,2,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"566","13","11D",0,112,2,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"567","24A","11D",0,9,2,0,"0","1","1","0","2","0","1","0","1","0","0","1"
"568","2","11D",0,25,2,0,"1","1","2","0","2","1","1","0","0","0","0","1"
"569","8","11D",0,180,2,0,"1","2","2","0","2","0","1","0","0","0","0","1"
"570","35F","11D",0,113,2,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"571","6E","11D",0,84,2,0,"0","1","1","0","2","0","1","0","0","0","0","1"
"572","19F","11D",0,1199,2,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"573","10F","11D",0,41,2,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"574","33A","11D",0,14,2,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"575","12A","11D",0,14,2,0,"0","1","2","1","2","0","1","0","0","1","0","2"
"576","7F","11D",0,176,2,0,"0","2","2","1","2","1","1","0","0","0","0","2"
"577","31","11D",0,75,2,0,"1","2","1","0","2","1","1","0","0","0","0","1"
"578","6B","11D",0,1168,2,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"579","11D","11D",0,2,2,1,"0","2","2","0","2","0","2","0","0","0","0","2"
"580","9L","11D",0,34,2,0,"1","2","2","1","2","0","1","0","0","0","1","2"
"581","18B","11D",0,21,2,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"582","33F","11D",0,110,2,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"583","21","11D",0,116,2,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"584","10A","11D",1,192,2,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"585","25F","11D",0,12,2,0,"0","1","2","0","2","1","1","1","0","0","0","1"
"586","6G","11D",0,1,2,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"587","4","11D",0,284,2,0,"0","2","1","0","2","0","1","0","0","1","1","2"
"588","15A","11D",0,285,2,0,"0","2","2","1","2","0","2","0","0","0","0","2"
"589","10B","11D",0,27,2,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"590","33C","11D",0,13,2,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"591","32F","11D",0,6,2,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"592","20B","11D",0,2,2,0,"0","2","2","1","2","0","1","0","0","0","0","2"
"593","11A","11D",1,240,2,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"594","22F","11D",0,194,2,0,"1","2","2","0","2","1","1","0","0","0","0","1"
