"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"320","5","10F",0,11,9,0,"1","1","1","0","0","0","0","1","0","1","0","2"
"321","10B","10F",2,12,9,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"322","32F","10F",0,2,9,0,"0","1","1","0","0","1","0","1","1","0","0","1"
"323","47A","10F",0,1,9,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"324","24F","10F",1,11,9,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"325","14","10F",2,49,9,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"326","9N","10F",1,15,9,0,"1","1","1","1","0","0","0","1","0","0","1","2"
"327","35B","10F",3,23,9,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"328","6B","10F",1,109,9,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"329","8","10F",1,22,9,0,"1","2","1","0","0","0","0","1","0","0","0","1"
"330","11D","10F",0,1,9,0,"0","2","1","0","0","0","1","1","0","0","0","2"
"331","9L","10F",1,11,9,0,"1","2","1","1","0","0","0","1","0","0","1","2"
"332","6F","10F",1,2,9,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"333","45","10F",0,4,9,0,"0","2","0","1","0","1","1","1","0","1","0","2"
"334","15A","10F",2,35,9,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"335","28F","10F",0,6,9,0,"0","1","1","0","0","1","1","1","1","0","0","1"
"336","10F","10F",0,9,9,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"337","18F","10F",1,7,9,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"338","4","10F",1,45,9,0,"0","2","0","0","0","0","0","1","0","1","1","2"
"339","10C","10F",2,2,9,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"340","35C","10F",2,16,9,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"341","20A","10F",0,1,9,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"342","13","10F",1,25,9,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"343","20B","10F",0,2,9,0,"0","2","1","1","0","0","0","1","0","0","0","2"
"344","19F","10F",1,95,9,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"345","19B","10F",1,9,9,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"346","31","10F",1,8,9,0,"1","2","0","0","0","1","0","1","0","0","0","1"
"347","25F","10F",0,2,9,0,"0","1","1","0","0","1","0","2","0","0","0","1"
"348","1","10F",1,28,9,0,"0","1","0","0","0","0","0","1","0","0","0","1"
"349","46","10F",0,2,9,0,"0","2","0","1","0","0","0","1","0","1","0","2"
"350","34","10F",1,29,9,0,"0","2","1","0","0","0","0","2","0","0","0","1"
"351","23F","10F",2,68,9,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"352","33D","10F",0,4,9,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"353","21","10F",1,18,9,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"354","42","10F",1,7,9,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"355","41A","10F",0,1,9,0,"1","2","1","0","0","1","0","1","0","0","0","1"
"356","15F","10F",1,13,9,0,"0","2","1","1","0","0","0","1","1","0","0","2"
"357","3","10F",3,45,9,0,"1","1","1","0","0","0","0","1","0","0","0","1"
"358","19A","10F",1,103,9,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"359","35F","10F",2,20,9,0,"0","2","0","0","0","0","0","2","0","0","0","1"
"360","10A","10F",2,31,9,1,"0","2","0","0","0","0","0","2","0","0","0","2"
"361","39","10F",1,5,9,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"362","29","10F",3,17,9,0,"0","2","0","0","0","0","0","2","0","0","0","2"
"363","18C","10F",1,26,9,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"364","33B","10F",0,8,9,0,"0","2","1","0","0","0","0","2","0","0","0","2"
"365","11F","10F",1,2,9,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"366","11B","10F",0,5,9,0,"0","2","1","1","0","0","0","2","0","0","0","2"
"367","15B/C","10F",1,38,9,0,"0","2","1","1","0","0","1","1","0","0","0","2"
"368","11C","10F",1,5,9,0,"0","2","1","0","0","0","1","1","0","0","0","2"
"369","6E","10F",1,15,9,0,"0","1","0","0","0","0","0","1","0","0","0","1"
"370","9V","10F",1,26,9,0,"1","2","1","0","0","0","0","1","0","0","1","2"
"371","6A","10F",1,108,9,0,"0","2","1","0","0","1","0","2","0","0","0","1"
"372","33A","10F",0,3,9,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"373","19C","10F",1,5,9,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"374","11A","10F",1,32,9,0,"0","2","1","0","0","0","1","1","0","0","0","1"
"375","35A","10F",0,11,9,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"376","28A","11A",0,3,32,0,"0","1","1","0","2","0","1","0","1","0","0","0"
"377","17F","11A",3,16,32,0,"0","2","2","0","2","1","1","0","0","0","0","0"
"378","18F","11A",1,7,32,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"379","3","11A",10,45,32,0,"1","1","2","0","2","0","1","0","0","0","0","0"
"380","2","11A",1,2,32,0,"1","1","2","0","2","1","1","0","0","0","0","0"
"381","6B","11A",10,109,32,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"382","33C","11A",0,2,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"383","8","11A",6,22,32,0,"1","2","2","0","2","0","1","0","0","0","0","0"
"384","19A","11A",15,103,32,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"385","6E","11A",3,15,32,0,"0","1","1","0","2","0","1","0","0","0","0","0"
"386","9L","11A",2,11,32,0,"1","2","2","1","2","0","1","0","0","0","1","1"
"387","4","11A",7,45,32,0,"0","2","1","0","2","0","1","0","0","1","1","1"
"388","47A","11A",0,1,32,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"389","14","11A",8,49,32,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"390","6A","11A",10,108,32,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"391","21","11A",4,18,32,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"392","11C","11A",3,5,32,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"393","42","11A",1,7,32,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"394","23F","11A",11,68,32,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"395","11E","11A",1,1,32,1,"0","2","2","0","2","0","2","0","0","0","0","0"
"396","15B/C","11A",8,38,32,0,"0","2","2","1","2","0","2","0","0","0","0","1"
"397","11D","11A",1,1,32,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"398","27","11A",0,4,32,0,"0","2","2","1","2","1","1","0","1","0","0","1"
"399","15A","11A",10,35,32,0,"0","2","2","1","2","0","2","0","0","0","0","1"
"400","31","11A",5,8,32,0,"1","2","1","0","2","1","1","0","0","0","0","0"
"401","10C","11A",1,2,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"402","5","11A",0,11,32,0,"1","1","2","0","2","0","1","0","0","1","0","1"
"403","9A","11A",2,6,32,0,"1","2","2","0","2","0","1","0","0","0","1","1"
"404","6G","11A",1,1,32,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"405","12F","11A",5,20,32,0,"0","2","2","0","2","0","1","0","0","1","0","1"
"406","35C","11A",3,16,32,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"407","18A","11A",4,11,32,0,"0","2","2","1","2","1","2","0","0","0","0","1"
"408","1","11A",6,28,32,0,"0","1","1","0","2","0","1","0","0","0","0","0"
"409","19B","11A",2,9,32,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"410","28F","11A",1,6,32,0,"0","1","2","0","2","1","2","0","1","0","0","0"
"411","11F","11A",1,2,32,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"412","45","11A",1,4,32,0,"0","2","1","1","2","1","2","0","0","1","0","1"
"413","11A","11A",0,32,32,1,"0","2","2","0","2","0","2","0","0","0","0","0"
"414","33B","11A",1,8,32,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"415","19C","11A",1,5,32,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"416","10B","11A",1,12,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"417","11B","11A",1,5,32,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"418","18C","11A",8,26,32,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"419","7F","11A",5,20,32,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"420","41A","11A",0,1,32,0,"1","2","2","0","2","1","1","0","0","0","0","0"
"421","16F","11A",4,27,32,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"422","32F","11A",0,2,32,0,"0","1","2","0","2","1","1","0","1","0","0","0"
"423","37","11A",2,8,32,0,"0","1","2","0","2","0","1","0","0","0","0","0"
"424","20A","11A",0,1,32,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"425","35F","11A",4,20,32,0,"0","2","1","0","2","0","1","1","0","0","0","0"
"426","10F","11A",1,9,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"427","18B","11A",2,7,32,0,"0","2","2","0","2","1","2","0","0","0","0","0"
"428","33F","11A",3,14,32,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"429","24A","11A",0,3,32,0,"0","1","1","0","2","0","1","0","1","0","0","0"
"430","33A","11A",2,3,32,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"431","6F","11A",2,2,32,0,"0","2","2","0","2","1","1","1","0","0","0","0"
"432","34","11A",4,29,32,0,"0","2","2","0","2","0","1","1","0","0","0","0"
"433","13","11A",5,25,32,0,"0","2","2","1","2","0","1","1","0","0","0","1"
"434","12A","11A",1,7,32,0,"0","1","2","1","2","0","1","0","0","1","0","1"
"435","10A","11A",4,31,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"436","46","11A",0,2,32,0,"0","2","1","1","2","0","1","0","0","1","0","1"
"437","35A","11A",6,11,32,0,"0","2","2","0","2","0","1","0","0","0","0","0"
"438","9N","11A",4,15,32,0,"1","1","2","1","2","0","1","0","0","0","1","1"
"439","35B","11A",4,23,32,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"440","33D","11A",0,4,32,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"441","39","11A",0,5,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"442","22F","11A",5,19,32,0,"1","2","2","0","2","1","1","0","0","0","0","0"
"443","19F","11A",14,95,32,0,"0","1","2","0","2","1","1","0","0","0","1","1"
"444","9V","11A",11,26,32,0,"1","2","2","0","2","0","1","0","0","0","1","1"
"445","25F","11A",0,2,32,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"446","29","11A",3,17,32,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"447","24F","11A",1,11,32,0,"0","1","2","0","2","1","1","1","0","0","0","0"
"448","15F","11A",6,13,32,0,"0","2","2","1","2","0","1","0","1","0","0","1"
"449","7A","11A",0,5,32,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"450","20B","11A",0,2,32,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"451","11E","11B",0,1,5,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"452","33A","11B",0,3,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"453","10A","11B",0,31,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"454","15F","11B",0,13,5,0,"0","2","2","2","2","0","0","1","1","0","0","2"
"455","3","11B",1,45,5,0,"1","1","2","1","2","0","0","1","0","0","0","1"
"456","11D","11B",0,1,5,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"457","28A","11B",0,3,5,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"458","18A","11B",0,11,5,0,"0","2","2","2","2","1","1","1","0","0","0","2"
"459","39","11B",0,5,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"460","11F","11B",0,2,5,1,"0","2","2","2","2","0","0","2","0","0","0","2"
"461","18B","11B",0,7,5,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"462","9A","11B",0,6,5,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"463","10C","11B",0,2,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"464","47A","11B",0,1,5,0,"0","2","2","2","2","0","0","2","0","0","0","2"
"465","33D","11B",1,4,5,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"466","37","11B",0,8,5,0,"0","1","2","1","2","0","0","1","0","0","0","1"
"467","5","11B",0,11,5,0,"1","1","2","1","2","0","0","1","0","1","0","2"
"468","18F","11B",0,7,5,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"469","31","11B",0,8,5,0,"1","2","1","1","2","1","0","1","0","0","0","1"
"470","27","11B",0,4,5,0,"0","2","2","2","2","1","0","1","1","0","0","2"
"471","24A","11B",0,3,5,0,"0","1","1","1","2","0","0","1","1","0","0","1"
"472","1","11B",1,28,5,0,"0","1","1","1","2","0","0","1","0","0","0","1"
"473","33C","11B",0,2,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"474","19A","11B",1,103,5,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"475","9L","11B",0,11,5,0,"1","2","2","2","2","0","0","1","0","0","1","2"
"476","6B","11B",1,109,5,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"477","9V","11B",1,26,5,0,"1","2","2","1","2","0","0","1","0","0","1","2"
"478","29","11B",0,17,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"479","8","11B",0,22,5,0,"1","2","2","1","2","0","0","1","0","0","0","1"
"480","24F","11B",0,11,5,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"481","9N","11B",0,15,5,0,"1","1","2","2","2","0","0","1","0","0","1","2"
"482","19C","11B",0,5,5,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"483","15B/C","11B",0,38,5,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"484","25F","11B",0,2,5,0,"0","1","2","1","2","1","0","2","0","0","0","1"
"485","19F","11B",2,95,5,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"486","11C","11B",1,5,5,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"487","6A","11B",1,108,5,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"488","6F","11B",0,2,5,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"489","20A","11B",0,1,5,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"490","14","11B",2,49,5,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"491","17F","11B",0,16,5,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"492","33F","11B",0,14,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"493","18C","11B",0,26,5,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"494","33B","11B",1,8,5,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"495","21","11B",0,18,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"496","7F","11B",1,20,5,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"497","4","11B",1,45,5,0,"0","2","1","1","2","0","0","1","0","1","1","2"
"498","35C","11B",0,16,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"499","41A","11B",0,1,5,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"500","22F","11B",0,19,5,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"501","11A","11B",1,32,5,1,"0","2","2","1","2","0","1","1","0","0","0","1"
"502","35F","11B",0,20,5,0,"0","2","1","1","2","0","0","2","0","0","0","1"
"503","28F","11B",0,6,5,0,"0","1","2","1","2","1","1","1","1","0","0","1"
"504","11B","11B",0,5,5,1,"0","2","2","2","2","0","0","2","0","0","0","2"
"505","23F","11B",1,68,5,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"506","34","11B",0,29,5,0,"0","2","2","1","2","0","0","2","0","0","0","1"
"507","42","11B",0,7,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"508","15A","11B",0,35,5,0,"0","2","2","2","2","0","1","1","0","0","0","2"
"509","7A","11B",0,5,5,0,"0","2","2","2","2","1","0","1","0","0","0","2"
"510","20B","11B",0,2,5,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"511","35B","11B",0,23,5,0,"0","2","2","1","2","0","0","2","0","0","0","2"
"512","46","11B",0,2,5,0,"0","2","1","2","2","0","0","1","0","1","0","2"
"513","16F","11B",0,27,5,0,"0","2","2","1","2","1","1","1","0","0","0","1"
"514","35A","11B",0,11,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"515","12F","11B",0,20,5,0,"0","2","2","1","2","0","0","1","0","1","0","2"
"516","10B","11B",0,12,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"517","12A","11B",0,7,5,0,"0","1","2","2","2","0","0","1","0","1","0","2"
"518","45","11B",0,4,5,0,"0","2","1","2","2","1","1","1","0","1","0","2"
"519","19B","11B",0,9,5,0,"0","1","2","1","2","1","0","1","0","0","1","2"
"520","13","11B",0,25,5,0,"0","2","2","2","2","0","0","2","0","0","0","2"
"521","10F","11B",0,9,5,0,"0","2","1","1","2","0","0","2","0","0","0","2"
"522","6G","11B",0,1,5,0,"0","2","2","1","2","1","0","2","0","0","0","1"
"523","2","11B",0,2,5,0,"1","1","2","1","2","1","0","1","0","0","0","1"
"524","6E","11B",0,15,5,0,"0","1","1","1","2","0","0","1","0","0","0","1"
"525","32F","11B",0,2,5,0,"0","1","2","1","2","1","0","1","1","0","0","1"
"526","10C","11C",1,2,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"527","16F","11C",0,27,5,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"528","6E","11C",1,15,5,0,"0","1","1","0","2","0","1","0","0","0","0","1"
"529","6A","11C",2,108,5,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"530","37","11C",0,8,5,0,"0","1","2","0","2","0","1","0","0","0","0","1"
"531","45","11C",0,4,5,0,"0","2","1","1","2","1","2","0","0","1","0","2"
"532","6B","11C",3,109,5,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"533","47A","11C",0,1,5,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"534","11A","11C",3,32,5,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"535","19B","11C",1,9,5,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"536","21","11C",1,18,5,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"537","18C","11C",2,26,5,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"538","12F","11C",2,20,5,0,"0","2","2","0","2","0","1","0","0","1","0","2"
"539","9V","11C",4,26,5,0,"1","2","2","0","2","0","1","0","0","0","1","2"
"540","10A","11C",2,31,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"541","19F","11C",3,95,5,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"542","9L","11C",1,11,5,0,"1","2","2","1","2","0","1","0","0","0","1","2"
"543","11E","11C",0,1,5,1,"0","2","2","0","2","0","2","0","0","0","0","1"
"544","12A","11C",0,7,5,0,"0","1","2","1","2","0","1","0","0","1","0","2"
"545","42","11C",1,7,5,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"546","15A","11C",1,35,5,0,"0","2","2","1","2","0","2","0","0","0","0","2"
"547","9A","11C",1,6,5,0,"1","2","2","0","2","0","1","0","0","0","1","2"
"548","18F","11C",1,7,5,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"549","19C","11C",1,5,5,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"550","10B","11C",0,12,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"551","15B/C","11C",2,38,5,0,"0","2","2","1","2","0","2","0","0","0","0","2"
"552","11D","11C",0,1,5,1,"0","2","2","0","2","0","2","0","0","0","0","2"
"553","31","11C",1,8,5,0,"1","2","1","0","2","1","1","0","0","0","0","1"
"554","46","11C",0,2,5,0,"0","2","1","1","2","0","1","0","0","1","0","2"
"555","10F","11C",1,9,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"556","29","11C",2,17,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"557","35C","11C",2,16,5,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"558","14","11C",3,49,5,0,"0","2","2","1","2","0","1","0","0","0","0","2"
"559","13","11C",3,25,5,0,"0","2","2","1","2","0","1","1","0","0","0","2"
"560","27","11C",0,4,5,0,"0","2","2","1","2","1","1","0","1","0","0","2"
"561","15F","11C",1,13,5,0,"0","2","2","1","2","0","1","0","1","0","0","2"
"562","11C","11C",0,5,5,1,"0","2","2","0","2","0","2","0","0","0","0","2"
"563","22F","11C",2,19,5,0,"1","2","2","0","2","1","1","0","0","0","0","1"
"564","33B","11C",0,8,5,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"565","35B","11C",2,23,5,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"566","25F","11C",0,2,5,0,"0","1","2","0","2","1","1","1","0","0","0","1"
"567","35A","11C",1,11,5,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"568","20A","11C",0,1,5,0,"0","2","2","1","2","0","1","0","0","0","0","2"
"569","4","11C",1,45,5,0,"0","2","1","0","2","0","1","0","0","1","1","2"
"570","18A","11C",2,11,5,0,"0","2","2","1","2","1","2","0","0","0","0","2"
"571","23F","11C",2,68,5,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"572","41A","11C",0,1,5,0,"1","2","2","0","2","1","1","0","0","0","0","1"
"573","39","11C",0,5,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"574","19A","11C",3,103,5,0,"0","1","2","0","2","1","1","0","0","0","1","2"
"575","11F","11C",1,2,5,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"576","3","11C",2,45,5,0,"1","1","2","0","2","0","1","0","0","0","0","1"
"577","18B","11C",1,7,5,0,"0","2","2","0","2","1","2","0","0","0","0","1"
"578","28A","11C",0,3,5,0,"0","1","1","0","2","0","1","0","1","0","0","1"
"579","2","11C",1,2,5,0,"1","1","2","0","2","1","1","0","0","0","0","1"
"580","7A","11C",0,5,5,0,"0","2","2","1","2","1","1","0","0","0","0","2"
"581","33A","11C",0,3,5,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"582","32F","11C",0,2,5,0,"0","1","2","0","2","1","1","0","1","0","0","1"
"583","5","11C",0,11,5,0,"1","1","2","0","2","0","1","0","0","1","0","2"
"584","1","11C",2,28,5,0,"0","1","1","0","2","0","1","0","0","0","0","1"
"585","33D","11C",0,4,5,0,"0","2","2","0","2","0","1","1","0","0","0","2"
"586","24F","11C",2,11,5,0,"0","1","2","0","2","1","1","1","0","0","0","1"
"587","9N","11C",1,15,5,0,"1","1","2","1","2","0","1","0","0","0","1","2"
"588","7F","11C",1,20,5,0,"0","2","2","1","2","1","1","0","0","0","0","2"
"589","20B","11C",0,2,5,0,"0","2","2","1","2","0","1","0","0","0","0","2"
"590","34","11C",1,29,5,0,"0","2","2","0","2","0","1","1","0","0","0","1"
"591","11B","11C",1,5,5,1,"0","2","2","1","2","0","1","1","0","0","0","2"
"592","33C","11C",0,2,5,0,"0","2","1","0","2","0","1","1","0","0","0","2"
"593","6F","11C",1,2,5,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"594","33F","11C",0,14,5,0,"0","2","2","0","2","0","1","0","0","0","0","1"
"595","35F","11C",1,20,5,0,"0","2","1","0","2","0","1","1","0","0","0","1"
"596","17F","11C",2,16,5,0,"0","2","2","0","2","1","1","0","0","0","0","1"
"597","6G","11C",1,1,5,0,"0","2","2","0","2","1","1","1","0","0","0","1"
"598","24A","11C",1,3,5,0,"0","1","1","0","2","0","1","0","1","0","0","1"
"599","8","11C",1,22,5,0,"1","2","2","0","2","0","1","0","0","0","0","1"
"600","28F","11C",0,6,5,0,"0","1","2","0","2","1","2","0","1","0","0","1"
"601","7F","11D",0,20,1,0,"0","2","2","1","2","1","1","0","0","0","0","2"
"602","46","11D",0,2,1,0,"0","2","1","1","2","0","1","0","0","1","0","2"
"603","17F","11D",0,16,1,0,"0","2","2","0","2","1","1","0","0","0","0","1"
"604","18F","11D",0,7,1,0,"0","2","2","0","2","1","2","0","0","0","0","1"
