"","Sero1","Sero2","ccN","mlstN.x","mlstN.y","same.sg","both.glcA","both.gal","both.glc","both.glcnac","both.ac","both.rha","both.gro","both.ribol","both.cho","both.fucnac","both.mannac","both.NAC"
"1200","7B","19F",2,4,51,0,"0","0","2","1","0","2","0","0","0","0","1","2"
"1201","35A","19F",1,8,51,0,"0","1","2","0","0","1","0","0","0","0","1","1"
"1202","19A","19F",20,59,51,1,"0","0","2","0","0","2","0","0","0","0","2","2"
"1203","12A","19F",0,2,51,0,"0","0","2","1","0","1","0","0","0","1","1","2"
"1204","33A","19F",0,1,51,0,"0","1","2","0","0","1","0","0","0","0","1","1"
"1205","22F","19F",0,14,51,0,"1","1","2","0","0","2","0","0","0","0","1","1"
"1206","20B","19F",0,5,51,0,"0","1","2","1","0","1","0","0","0","0","1","2"
"1207","7F","19F",1,4,51,0,"0","1","2","1","0","2","0","0","0","0","1","2"
"1208","25F","19F",0,2,51,0,"0","0","2","0","0","2","0","1","0","0","1","1"
"1209","3","19F",5,18,51,0,"1","0","2","0","0","1","0","0","0","0","1","1"
"1210","33F","19F",1,3,51,0,"0","1","2","0","0","1","0","0","0","0","1","1"
"1211","8","19F",0,7,51,0,"1","1","2","0","0","1","0","0","0","0","1","1"
"1212","6A","19F",8,61,51,0,"0","1","2","0","0","2","0","1","0","0","1","1"
"1213","10B","19F",1,5,51,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"1214","15F","19F",0,2,51,0,"0","1","2","1","0","1","0","0","1","0","1","2"
"1215","46","19F",0,2,51,0,"0","1","1","1","0","1","0","0","0","1","1","2"
"1216","18B","19F",1,4,51,0,"0","1","2","0","0","2","1","0","0","0","1","1"
"1217","4","19F",1,14,51,0,"0","1","1","0","0","1","0","0","0","1","2","2"
"1218","33C","19F",1,2,51,0,"0","1","1","0","0","1","0","1","0","0","1","2"
"1219","17F","20A",1,15,9,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"1220","3","20A",0,18,9,0,"1","1","2","1","2","0","0","0","0","0","0","1"
"1221","19B","20A",0,8,9,0,"0","1","2","1","2","1","0","0","0","0","1","2"
"1222","14","20A",0,21,9,0,"0","2","2","2","2","0","0","0","0","0","0","2"
"1223","33B","20A",0,3,9,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"1224","9L","20A",0,10,9,0,"1","2","2","2","2","0","0","0","0","0","1","2"
"1225","15F","20A",0,2,9,0,"0","2","2","2","2","0","0","0","1","0","0","2"
"1226","11A","20A",3,20,9,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"1227","20B","20A",3,5,9,1,"0","2","2","2","2","0","0","0","0","0","0","2"
"1228","12A","20A",0,2,9,0,"0","1","2","2","2","0","0","0","0","1","0","2"
"1229","8","20A",0,7,9,0,"1","2","2","1","2","0","0","0","0","0","0","1"
"1230","33F","20A",0,3,9,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1231","33A","20A",0,1,9,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1232","45","20A",0,3,9,0,"0","2","1","2","2","1","1","0","0","1","0","2"
"1233","15A","20A",1,21,9,0,"0","2","2","2","2","0","1","0","0","0","0","2"
"1234","16F","20A",0,23,9,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1235","21","20A",0,10,9,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1236","17A","20A",0,2,9,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1237","23F","20A",0,39,9,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1238","35F","20A",0,13,9,0,"0","2","1","1","2","0","0","1","0","0","0","1"
"1239","6C","20A",0,28,9,0,"0","1","2","1","2","1","0","1","0","0","0","1"
"1240","19A","20A",1,59,9,0,"0","1","2","1","2","1","0","0","0","0","1","2"
"1241","42","20A",0,1,9,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1242","35B","20A",0,18,9,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"1243","18B","20A",0,4,9,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1244","25F","20A",0,2,9,0,"0","1","2","1","2","1","0","1","0","0","0","1"
"1245","29","20A",0,10,9,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1246","6D","20A",0,2,9,0,"0","1","2","1","2","1","0","1","0","0","0","1"
"1247","4","20A",0,14,9,0,"0","2","1","1","2","0","0","0","0","1","1","2"
"1248","7F","20A",0,4,9,0,"0","2","2","2","2","1","0","0","0","0","0","2"
"1249","34","20A",0,23,9,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"1250","33D","20A",0,2,9,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"1251","7B","20A",0,4,9,0,"0","1","2","2","2","1","0","0","0","0","0","2"
"1252","9A","20A",0,1,9,0,"1","2","2","1","2","0","0","0","0","0","1","2"
"1253","18F","20A",0,6,9,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1254","18A","20A",1,7,9,0,"0","2","2","2","2","1","1","0","0","0","0","2"
"1255","20A","20A",0,9,9,1,"0","2","2","2","2","0","0","0","0","0","0","2"
"1256","10F","20A",0,2,9,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1257","46","20A",0,2,9,0,"0","2","1","2","2","0","0","0","0","1","0","2"
"1258","10A","20A",0,18,9,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1259","39","20A",0,2,9,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1260","31","20A",0,4,9,0,"1","2","1","1","2","1","0","0","0","0","0","1"
"1261","18C","20A",0,13,9,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1262","13","20A",0,24,9,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"1263","6B","20A",0,60,9,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"1264","9N","20A",2,7,9,0,"1","1","2","2","2","0","0","0","0","0","1","2"
"1265","19F","20A",1,51,9,0,"0","1","2","1","2","1","0","0","0","0","1","2"
"1266","28F","20A",0,9,9,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"1267","35C","20A",2,4,9,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1268","35A","20A",2,8,9,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1269","15B/C","20A",1,32,9,0,"0","2","2","2","2","0","1","0","0","0","0","2"
"1270","6A","20A",1,61,9,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"1271","12F","20A",0,7,9,0,"0","2","2","1","2","0","0","0","0","1","0","2"
"1272","10B","20A",0,5,9,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1273","22F","20A",1,14,9,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1274","9V","20A",2,9,9,0,"1","2","2","1","2","0","0","0","0","0","1","2"
"1275","33C","20A",0,2,9,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1276","28A","20A",0,3,9,0,"0","1","1","1","2","0","0","0","1","0","0","1"
"1277","39","20B",0,2,5,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1278","28A","20B",0,3,5,0,"0","1","1","1","2","0","0","0","1","0","0","1"
"1279","14","20B",0,21,5,0,"0","2","2","2","2","0","0","0","0","0","0","2"
"1280","33B","20B",0,3,5,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"1281","35B","20B",0,18,5,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"1282","13","20B",0,24,5,0,"0","2","2","2","2","0","0","1","0","0","0","2"
"1283","33F","20B",0,3,5,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1284","6A","20B",0,61,5,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"1285","6B","20B",0,60,5,0,"0","2","2","1","2","1","0","1","0","0","0","1"
"1286","3","20B",1,18,5,0,"1","1","2","1","2","0","0","0","0","0","0","1"
"1287","35A","20B",2,8,5,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1288","19F","20B",0,51,5,0,"0","1","2","1","2","1","0","0","0","0","1","2"
"1289","9N","20B",1,7,5,0,"1","1","2","2","2","0","0","0","0","0","1","2"
"1290","12A","20B",0,2,5,0,"0","1","2","2","2","0","0","0","0","1","0","2"
"1291","10A","20B",0,18,5,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1292","28F","20B",0,9,5,0,"0","1","2","1","2","1","1","0","1","0","0","1"
"1293","20A","20B",3,9,5,1,"0","2","2","2","2","0","0","0","0","0","0","2"
"1294","11A","20B",1,20,5,0,"0","2","2","1","2","0","1","0","0","0","0","1"
"1295","25F","20B",0,2,5,0,"0","1","2","1","2","1","0","1","0","0","0","1"
"1296","18A","20B",1,7,5,0,"0","2","2","2","2","1","1","0","0","0","0","2"
"1297","7B","20B",0,4,5,0,"0","1","2","2","2","1","0","0","0","0","0","2"
"1298","33D","20B",0,2,5,0,"0","2","2","1","2","0","0","1","0","0","0","2"
"1299","19B","20B",0,8,5,0,"0","1","2","1","2","1","0","0","0","0","1","2"
"1300","10B","20B",0,5,5,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1301","35F","20B",0,13,5,0,"0","2","1","1","2","0","0","1","0","0","0","1"
"1302","9A","20B",0,1,5,0,"1","2","2","1","2","0","0","0","0","0","1","2"
"1303","7F","20B",0,4,5,0,"0","2","2","2","2","1","0","0","0","0","0","2"
"1304","8","20B",0,7,5,0,"1","2","2","1","2","0","0","0","0","0","0","1"
"1305","46","20B",0,2,5,0,"0","2","1","2","2","0","0","0","0","1","0","2"
"1306","18B","20B",0,4,5,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1307","18C","20B",1,13,5,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1308","17A","20B",0,2,5,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1309","6C","20B",0,28,5,0,"0","1","2","1","2","1","0","1","0","0","0","1"
"1310","20B","20B",0,5,5,1,"0","2","2","2","2","0","0","0","0","0","0","2"
"1311","15A","20B",0,21,5,0,"0","2","2","2","2","0","1","0","0","0","0","2"
"1312","18F","20B",1,6,5,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1313","21","20B",0,10,5,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1314","6D","20B",0,2,5,0,"0","1","2","1","2","1","0","1","0","0","0","1"
"1315","4","20B",0,14,5,0,"0","2","1","1","2","0","0","0","0","1","1","2"
"1316","17F","20B",1,15,5,0,"0","2","2","1","2","1","0","0","0","0","0","1"
"1317","12F","20B",0,7,5,0,"0","2","2","1","2","0","0","0","0","1","0","2"
"1318","35C","20B",1,4,5,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1319","29","20B",0,10,5,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1320","33C","20B",0,2,5,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1321","10F","20B",0,2,5,0,"0","2","1","1","2","0","0","1","0","0","0","2"
"1322","45","20B",0,3,5,0,"0","2","1","2","2","1","1","0","0","1","0","2"
"1323","16F","20B",0,23,5,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1324","15B/C","20B",0,32,5,0,"0","2","2","2","2","0","1","0","0","0","0","2"
"1325","23F","20B",0,39,5,0,"0","2","2","1","2","1","1","0","0","0","0","1"
"1326","34","20B",0,23,5,0,"0","2","2","1","2","0","0","1","0","0","0","1"
"1327","22F","20B",1,14,5,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1328","9V","20B",1,9,5,0,"1","2","2","1","2","0","0","0","0","0","1","2"
"1329","33A","20B",0,1,5,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1330","42","20B",0,1,5,0,"0","2","2","1","2","0","0","0","0","0","0","1"
"1331","9L","20B",0,10,5,0,"1","2","2","2","2","0","0","0","0","0","1","2"
"1332","19A","20B",1,59,5,0,"0","1","2","1","2","1","0","0","0","0","1","2"
"1333","15F","20B",0,2,5,0,"0","2","2","2","2","0","0","0","1","0","0","2"
"1334","31","20B",0,4,5,0,"1","2","1","1","2","1","0","0","0","0","0","1"
"1335","35A","21",0,8,10,0,"0","2","2","0","0","0","0","0","0","0","0","0"
"1336","35F","21",0,13,10,0,"0","2","1","0","0","0","0","1","0","0","0","0"
"1337","28F","21",0,9,10,0,"0","1","2","0","0","1","1","0","1","0","0","0"
"1338","9V","21",0,9,10,0,"1","2","2","0","0","0","0","0","0","0","1","1"
"1339","7F","21",0,4,10,0,"0","2","2","1","0","1","0","0","0","0","0","1"
"1340","4","21",0,14,10,0,"0","2","1","0","0","0","0","0","0","1","1","1"
"1341","22F","21",0,14,10,0,"1","2","2","0","0","1","0","0","0","0","0","0"
"1342","7B","21",0,4,10,0,"0","1","2","1","0","1","0","0","0","0","0","1"
"1343","34","21",0,23,10,0,"0","2","2","0","0","0","0","1","0","0","0","0"
"1344","17A","21",0,2,10,0,"1","2","2","0","0","1","0","0","0","0","0","0"
"1345","20B","21",0,5,10,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"1346","39","21",0,2,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1347","23F","21",1,39,10,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1348","9A","21",0,1,10,0,"1","2","2","0","0","0","0","0","0","0","1","1"
"1349","45","21",0,3,10,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"1350","21","21",0,10,10,1,"0","2","2","0","0","0","0","0","0","0","0","0"
"1351","10B","21",0,5,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1352","14","21",1,21,10,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"1353","33B","21",0,3,10,0,"0","2","2","0","0","0","0","1","0","0","0","1"
"1354","28A","21",0,3,10,0,"0","1","1","0","0","0","0","0","1","0","0","0"
"1355","6A","21",1,61,10,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"1356","20A","21",0,9,10,0,"0","2","2","1","0","0","0","0","0","0","0","1"
"1357","6B","21",0,60,10,0,"0","2","2","0","0","1","0","1","0","0","0","0"
"1358","13","21",0,24,10,0,"0","2","2","1","0","0","0","1","0","0","0","1"
"1359","9L","21",0,10,10,0,"1","2","2","1","0","0","0","0","0","0","1","1"
"1360","3","21",1,18,10,0,"1","1","2","0","0","0","0","0","0","0","0","0"
"1361","16F","21",0,23,10,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1362","18A","21",1,7,10,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"1363","11A","21",1,20,10,0,"0","2","2","0","0","0","1","0","0","0","0","0"
"1364","18C","21",2,13,10,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1365","42","21",0,1,10,0,"0","2","2","0","0","0","0","0","0","0","0","0"
"1366","33F","21",0,3,10,0,"0","2","2","0","0","0","0","0","0","0","0","0"
"1367","19A","21",2,59,10,0,"0","1","2","0","0","1","0","0","0","0","1","1"
"1368","9N","21",1,7,10,0,"1","1","2","1","0","0","0","0","0","0","1","1"
"1369","17F","21",1,15,10,0,"0","2","2","0","0","1","0","0","0","0","0","0"
"1370","6D","21",0,2,10,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"1371","19F","21",1,51,10,0,"0","1","2","0","0","1","0","0","0","0","1","1"
"1372","33A","21",0,1,10,0,"0","2","2","0","0","0","0","0","0","0","0","0"
"1373","10F","21",0,2,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1374","35C","21",0,4,10,0,"0","2","2","0","0","0","0","0","0","0","0","0"
"1375","33C","21",1,2,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1376","46","21",0,2,10,0,"0","2","1","1","0","0","0","0","0","1","0","1"
"1377","25F","21",0,2,10,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"1378","33D","21",0,2,10,0,"0","2","2","0","0","0","0","1","0","0","0","1"
"1379","15A","21",1,21,10,0,"0","2","2","1","0","0","1","0","0","0","0","1"
"1380","35B","21",0,18,10,0,"0","2","2","0","0","0","0","1","0","0","0","1"
"1381","8","21",0,7,10,0,"1","2","2","0","0","0","0","0","0","0","0","0"
"1382","18B","21",2,4,10,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1383","29","21",0,10,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1384","12F","21",0,7,10,0,"0","2","2","0","0","0","0","0","0","1","0","1"
"1385","15B/C","21",2,32,10,0,"0","2","2","1","0","0","1","0","0","0","0","1"
"1386","10A","21",0,18,10,0,"0","2","1","0","0","0","0","1","0","0","0","1"
"1387","18F","21",0,6,10,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1388","6C","21",0,28,10,0,"0","1","2","0","0","1","0","1","0","0","0","0"
"1389","15F","21",0,2,10,0,"0","2","2","1","0","0","0","0","1","0","0","1"
"1390","31","21",0,4,10,0,"1","2","1","0","0","1","0","0","0","0","0","0"
"1391","19B","21",0,8,10,0,"0","1","2","0","0","1","0","0","0","0","1","1"
"1392","12A","21",0,2,10,0,"0","1","2","1","0","0","0","0","0","1","0","1"
"1393","46","22F",0,2,14,0,"1","2","1","1","2","1","0","0","0","1","0","1"
"1394","6C","22F",0,28,14,0,"1","1","2","0","2","2","0","1","0","0","0","0"
"1395","33A","22F",1,1,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1396","22F","22F",0,14,14,1,"2","2","2","0","2","2","0","0","0","0","0","0"
"1397","10A","22F",0,18,14,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"1398","9A","22F",0,1,14,0,"2","2","2","0","2","1","0","0","0","0","1","1"
"1399","15B/C","22F",0,32,14,0,"1","2","2","1","2","1","1","0","0","0","0","1"
"1400","18A","22F",1,7,14,0,"1","2","2","1","2","2","1","0","0","0","0","1"
"1401","33D","22F",0,2,14,0,"1","2","2","0","2","1","0","1","0","0","0","1"
"1402","15F","22F",0,2,14,0,"1","2","2","1","2","1","0","0","1","0","0","1"
"1403","19F","22F",0,51,14,0,"1","1","2","0","2","2","0","0","0","0","1","1"
"1404","35F","22F",0,13,14,0,"1","2","1","0","2","1","0","1","0","0","0","0"
"1405","33C","22F",0,2,14,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"1406","29","22F",0,10,14,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"1407","35A","22F",1,8,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1408","12A","22F",0,2,14,0,"1","1","2","1","2","1","0","0","0","1","0","1"
"1409","31","22F",2,4,14,0,"2","2","1","0","2","2","0","0","0","0","0","0"
"1410","21","22F",0,10,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1411","6B","22F",0,60,14,0,"1","2","2","0","2","2","0","1","0","0","0","0"
"1412","3","22F",1,18,14,0,"2","1","2","0","2","1","0","0","0","0","0","0"
"1413","33B","22F",0,3,14,0,"1","2","2","0","2","1","0","1","0","0","0","1"
"1414","10F","22F",0,2,14,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"1415","35C","22F",1,4,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1416","17F","22F",1,15,14,0,"1","2","2","0","2","2","0","0","0","0","0","0"
"1417","33F","22F",1,3,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1418","7F","22F",0,4,14,0,"1","2","2","1","2","2","0","0","0","0","0","1"
"1419","25F","22F",0,2,14,0,"1","1","2","0","2","2","0","1","0","0","0","0"
"1420","23F","22F",2,39,14,0,"1","2","2","0","2","2","1","0","0","0","0","0"
"1421","18B","22F",0,4,14,0,"1","2","2","0","2","2","1","0","0","0","0","0"
"1422","20A","22F",1,9,14,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1423","34","22F",1,23,14,0,"1","2","2","0","2","1","0","1","0","0","0","0"
"1424","14","22F",0,21,14,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1425","28F","22F",0,9,14,0,"1","1","2","0","2","2","1","0","1","0","0","0"
"1426","28A","22F",0,3,14,0,"1","1","1","0","2","1","0","0","1","0","0","0"
"1427","11A","22F",1,20,14,0,"1","2","2","0","2","1","1","0","0","0","0","0"
"1428","9V","22F",0,9,14,0,"2","2","2","0","2","1","0","0","0","0","1","1"
"1429","45","22F",0,3,14,0,"1","2","1","1","2","2","1","0","0","1","0","1"
"1430","6A","22F",0,61,14,0,"1","2","2","0","2","2","0","1","0","0","0","0"
"1431","13","22F",0,24,14,0,"1","2","2","1","2","1","0","1","0","0","0","1"
"1432","17A","22F",0,2,14,0,"2","2","2","0","2","2","0","0","0","0","0","0"
"1433","19B","22F",0,8,14,0,"1","1","2","0","2","2","0","0","0","0","1","1"
"1434","10B","22F",0,5,14,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"1435","15A","22F",2,21,14,0,"1","2","2","1","2","1","1","0","0","0","0","1"
"1436","8","22F",1,7,14,0,"2","2","2","0","2","1","0","0","0","0","0","0"
"1437","39","22F",0,2,14,0,"1","2","1","0","2","1","0","1","0","0","0","1"
"1438","7B","22F",0,4,14,0,"1","1","2","1","2","2","0","0","0","0","0","1"
"1439","18C","22F",1,13,14,0,"1","2","2","0","2","2","1","0","0","0","0","0"
"1440","4","22F",0,14,14,0,"1","2","1","0","2","1","0","0","0","1","1","1"
"1441","20B","22F",1,5,14,0,"1","2","2","1","2","1","0","0","0","0","0","1"
"1442","42","22F",1,1,14,0,"1","2","2","0","2","1","0","0","0","0","0","0"
"1443","35B","22F",0,18,14,0,"1","2","2","0","2","1","0","1","0","0","0","1"
"1444","9L","22F",0,10,14,0,"2","2","2","1","2","1","0","0","0","0","1","1"
"1445","18F","22F",0,6,14,0,"1","2","2","0","2","2","1","0","0","0","0","0"
"1446","19A","22F",0,59,14,0,"1","1","2","0","2","2","0","0","0","0","1","1"
"1447","9N","22F",0,7,14,0,"2","1","2","1","2","1","0","0","0","0","1","1"
"1448","16F","22F",0,23,14,0,"1","2","2","0","2","2","1","0","0","0","0","0"
"1449","6D","22F",0,2,14,0,"1","1","2","0","2","2","0","1","0","0","0","0"
"1450","12F","22F",0,7,14,0,"1","2","2","0","2","1","0","0","0","1","0","1"
"1451","33D","23F",0,2,39,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"1452","35A","23F",0,8,39,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1453","25F","23F",0,2,39,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"1454","23F","23F",0,39,39,1,"0","2","2","0","0","2","2","0","0","0","0","0"
"1455","12A","23F",0,2,39,0,"0","1","2","1","0","1","1","0","0","1","0","1"
"1456","17F","23F",4,15,39,0,"0","2","2","0","0","2","1","0","0","0","0","0"
"1457","12F","23F",0,7,39,0,"0","2","2","0","0","1","1","0","0","1","0","1"
"1458","6A","23F",3,61,39,0,"0","2","2","0","0","2","1","1","0","0","0","0"
"1459","17A","23F",0,2,39,0,"1","2","2","0","0","2","1","0","0","0","0","0"
"1460","10B","23F",0,5,39,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1461","33A","23F",1,1,39,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1462","46","23F",0,2,39,0,"0","2","1","1","0","1","1","0","0","1","0","1"
"1463","8","23F",1,7,39,0,"1","2","2","0","0","1","1","0","0","0","0","0"
"1464","19A","23F",9,59,39,0,"0","1","2","0","0","2","1","0","0","0","1","1"
"1465","20B","23F",0,5,39,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"1466","7B","23F",2,4,39,0,"0","1","2","1","0","2","1","0","0","0","0","1"
"1467","10A","23F",3,18,39,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1468","7F","23F",0,4,39,0,"0","2","2","1","0","2","1","0","0","0","0","1"
"1469","28A","23F",0,3,39,0,"0","1","1","0","0","1","1","0","1","0","0","0"
"1470","35C","23F",0,4,39,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1471","3","23F",5,18,39,0,"1","1","2","0","0","1","1","0","0","0","0","0"
"1472","4","23F",0,14,39,0,"0","2","1","0","0","1","1","0","0","1","1","1"
"1473","33B","23F",0,3,39,0,"0","2","2","0","0","1","1","1","0","0","0","1"
"1474","21","23F",1,10,39,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1475","29","23F",2,10,39,0,"0","2","1","0","0","1","1","1","0","0","0","1"
"1476","42","23F",0,1,39,0,"0","2","2","0","0","1","1","0","0","0","0","0"
"1477","6D","23F",1,2,39,0,"0","1","2","0","0","2","1","1","0","0","0","0"
"1478","20A","23F",0,9,39,0,"0","2","2","1","0","1","1","0","0","0","0","1"
"1479","11A","23F",4,20,39,0,"0","2","2","0","0","1","2","0","0","0","0","0"
